18:54:42 loading pretrained, weights/198_efficientnet-b5_f1_test/ckpt20.pth ...
18:55:18 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:19 STREAM b'IHDR' 16 13
18:55:19 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:20 STREAM b'IHDR' 16 13
18:55:20 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:21 STREAM b'IHDR' 16 13
18:55:21 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:22 STREAM b'IHDR' 16 13
18:55:22 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:23 STREAM b'IHDR' 16 13
18:55:23 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:24 STREAM b'IHDR' 16 13
18:55:24 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:25 STREAM b'IHDR' 16 13
18:55:25 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:26 STREAM b'IHDR' 16 13
18:55:26 STREAM b'IDAT' 41 8192
18:55:27 STREAM b'IHDR' 16 13
18:55:27 STREAM b'IDAT' 41 8192
18:55:27 STREAM b'IHDR' 16 13
18:55:27 STREAM b'IDAT' 41 8192
18:55:27 STREAM b'IHDR' 16 13
18:55:27 STREAM b'IDAT' 41 8192
18:55:27 STREAM b'IHDR' 16 13
18:55:27 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:28 STREAM b'IHDR' 16 13
18:55:28 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:29 STREAM b'IDAT' 41 8192
18:55:29 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:30 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:30 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:30 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:30 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:30 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:30 STREAM b'IHDR' 16 13
18:55:30 STREAM b'IDAT' 41 8192
18:55:31 STREAM b'IHDR' 16 13
18:55:31 STREAM b'IDAT' 41 8192
18:55:31 STREAM b'IHDR' 16 13
18:55:31 STREAM b'IDAT' 41 8192
18:55:31 STREAM b'IHDR' 16 13
18:55:31 STREAM b'IDAT' 41 8192
18:55:31 STREAM b'IHDR' 16 13
18:55:31 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:32 STREAM b'IHDR' 16 13
18:55:32 STREAM b'IDAT' 41 8192
18:55:33 STREAM b'IHDR' 16 13
18:55:33 STREAM b'IDAT' 41 8192
18:55:33 STREAM b'IHDR' 16 13
18:55:33 STREAM b'IDAT' 41 8192
18:55:33 STREAM b'IHDR' 16 13
18:55:33 STREAM b'IDAT' 41 8192
18:55:33 STREAM b'IHDR' 16 13
18:55:33 STREAM b'IDAT' 41 8192
18:55:33 STREAM b'IHDR' 16 13
18:55:33 STREAM b'IDAT' 41 8192
18:55:33 STREAM b'IHDR' 16 13
18:55:33 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:34 STREAM b'IHDR' 16 13
18:55:34 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:35 STREAM b'IHDR' 16 13
18:55:35 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:36 STREAM b'IHDR' 16 13
18:55:36 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:37 STREAM b'IHDR' 16 13
18:55:37 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:38 STREAM b'IHDR' 16 13
18:55:38 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:39 STREAM b'IHDR' 16 13
18:55:39 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:40 STREAM b'IHDR' 16 13
18:55:40 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:41 STREAM b'IHDR' 16 13
18:55:41 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:42 STREAM b'IHDR' 16 13
18:55:42 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:43 STREAM b'IHDR' 16 13
18:55:43 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:44 STREAM b'IHDR' 16 13
18:55:44 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:45 STREAM b'IHDR' 16 13
18:55:45 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:46 STREAM b'IHDR' 16 13
18:55:46 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:47 STREAM b'IHDR' 16 13
18:55:47 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:48 STREAM b'IHDR' 16 13
18:55:48 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:49 STREAM b'IHDR' 16 13
18:55:49 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:50 STREAM b'IHDR' 16 13
18:55:50 STREAM b'IDAT' 41 8192
18:55:51 STREAM b'IHDR' 16 13
18:55:51 STREAM b'IDAT' 41 8192
18:55:51 STREAM b'IHDR' 16 13
18:55:51 STREAM b'IDAT' 41 8192
18:55:51 STREAM b'IHDR' 16 13
18:55:51 STREAM b'IDAT' 41 8192
18:55:51 STREAM b'IHDR' 16 13
18:55:51 STREAM b'IDAT' 41 8192
18:55:51 STREAM b'IHDR' 16 13
18:55:51 STREAM b'IDAT' 41 8192
18:55:51 STREAM b'IHDR' 16 13
18:55:51 STREAM b'IDAT' 41 8192
18:55:52 STREAM b'IHDR' 16 13
18:55:52 STREAM b'IDAT' 41 8192
18:55:52 STREAM b'IHDR' 16 13
18:55:52 STREAM b'IDAT' 41 8192
18:55:52 STREAM b'IHDR' 16 13
18:55:52 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:53 STREAM b'IHDR' 16 13
18:55:53 STREAM b'IDAT' 41 8192
18:55:54 STREAM b'IHDR' 16 13
18:55:54 STREAM b'IDAT' 41 8192
18:55:54 STREAM b'IHDR' 16 13
18:55:54 STREAM b'IDAT' 41 8192
18:55:54 STREAM b'IHDR' 16 13
